stationid,year,season,aqi_mean,latitude,longitude,closest_reservoir_distance,mean_distance_3_nearest_reservoirs,closest_reservoir_name,reservoir_density_100km,inverse_distance_score_100km,storage_weighted_inverse_score_100km,level_weighted_inverse_score_100km,log_closest_reservoir_distance,log_mean_distance_3_nearest_reservoirs
DL010,2018,4,399.0217391304348,28.5656109,77.0670366,199.4145861778934,245.41115807486162,Ramganga Reservoir,0,0.0,0.0,0.0,5.300388151880816,5.507001515028788
DL010,2019,1,290.26666666666665,28.5656109,77.0670366,199.4145861778934,245.41115807486162,Ramganga Reservoir,0,0.0,0.0,0.0,5.300388151880816,5.507001515028788
DL010,2019,2,270.8666666666667,28.5656109,77.0670366,199.4145861778934,245.41115807486162,Ramganga Reservoir,0,0.0,0.0,0.0,5.300388151880816,5.507001515028788
DL010,2019,3,165.18478260869566,28.5656109,77.0670366,199.4145861778934,245.41115807486162,Ramganga Reservoir,0,0.0,0.0,0.0,5.300388151880816,5.507001515028788
DL010,2019,4,380.32608695652175,28.5656109,77.0670366,199.4145861778934,245.41115807486162,Ramganga Reservoir,0,0.0,0.0,0.0,5.300388151880816,5.507001515028788
DL010,2020,1,273.3076923076923,28.5656109,77.0670366,199.4145861778934,245.41115807486162,Ramganga Reservoir,0,0.0,0.0,0.0,5.300388151880816,5.507001515028788
DL010,2020,2,139.3846153846154,28.5656109,77.0670366,199.4145861778934,245.41115807486162,Ramganga Reservoir,0,0.0,0.0,0.0,5.300388151880816,5.507001515028788
DL010,2020,3,121.0,28.5656109,77.0670366,199.4145861778934,245.41115807486162,Ramganga Reservoir,0,0.0,0.0,0.0,5.300388151880816,5.507001515028788
DL012,2018,1,224.38888888888889,28.5543559,77.0974746,197.7074336853403,243.72317970122018,Ramganga Reservoir,0,0.0,0.0,0.0,5.29183356046009,5.5001276929799605
DL012,2018,2,174.1868131868132,28.5543559,77.0974746,197.7074336853403,243.72317970122018,Ramganga Reservoir,0,0.0,0.0,0.0,5.29183356046009,5.5001276929799605
DL012,2018,3,96.74444444444444,28.5543559,77.0974746,197.7074336853403,243.72317970122018,Ramganga Reservoir,0,0.0,0.0,0.0,5.29183356046009,5.5001276929799605
DL012,2018,4,297.2134831460674,28.5543559,77.0974746,197.7074336853403,243.72317970122018,Ramganga Reservoir,0,0.0,0.0,0.0,5.29183356046009,5.5001276929799605
DL012,2019,1,230.90804597701148,28.5543559,77.0974746,197.7074336853403,243.72317970122018,Ramganga Reservoir,0,0.0,0.0,0.0,5.29183356046009,5.5001276929799605
DL012,2019,2,190.18421052631578,28.5543559,77.0974746,197.7074336853403,243.72317970122018,Ramganga Reservoir,0,0.0,0.0,0.0,5.29183356046009,5.5001276929799605
DL012,2019,3,116.08108108108108,28.5543559,77.0974746,197.7074336853403,243.72317970122018,Ramganga Reservoir,0,0.0,0.0,0.0,5.29183356046009,5.5001276929799605
DL012,2019,4,293.8152173913044,28.5543559,77.0974746,197.7074336853403,243.72317970122018,Ramganga Reservoir,0,0.0,0.0,0.0,5.29183356046009,5.5001276929799605
DL012,2020,1,196.86813186813185,28.5543559,77.0974746,197.7074336853403,243.72317970122018,Ramganga Reservoir,0,0.0,0.0,0.0,5.29183356046009,5.5001276929799605
DL012,2020,2,102.6067415730337,28.5543559,77.0974746,197.7074336853403,243.72317970122018,Ramganga Reservoir,0,0.0,0.0,0.0,5.29183356046009,5.5001276929799605
DL012,2020,3,92.0,28.5543559,77.0974746,197.7074336853403,243.72317970122018,Ramganga Reservoir,0,0.0,0.0,0.0,5.29183356046009,5.5001276929799605
DL013,2018,1,227.32222222222222,28.6814403,77.3028964,173.1775419959472,221.06137725354537,Ramganga Reservoir,0,0.0,0.0,0.0,5.160075135303424,5.4029538177754235
DL013,2018,2,205.93333333333334,28.6814403,77.3028964,173.1775419959472,221.06137725354537,Ramganga Reservoir,0,0.0,0.0,0.0,5.160075135303424,5.4029538177754235
DL013,2018,3,98.96511627906976,28.6814403,77.3028964,173.1775419959472,221.06137725354537,Ramganga Reservoir,0,0.0,0.0,0.0,5.160075135303424,5.4029538177754235
DL013,2018,4,277.3333333333333,28.6814403,77.3028964,173.1775419959472,221.06137725354537,Ramganga Reservoir,0,0.0,0.0,0.0,5.160075135303424,5.4029538177754235
DL013,2019,1,271.96666666666664,28.6814403,77.3028964,173.1775419959472,221.06137725354537,Ramganga Reservoir,0,0.0,0.0,0.0,5.160075135303424,5.4029538177754235
DL013,2019,2,234.55555555555554,28.6814403,77.3028964,173.1775419959472,221.06137725354537,Ramganga Reservoir,0,0.0,0.0,0.0,5.160075135303424,5.4029538177754235
DL013,2019,3,106.36781609195403,28.6814403,77.3028964,173.1775419959472,221.06137725354537,Ramganga Reservoir,0,0.0,0.0,0.0,5.160075135303424,5.4029538177754235
DL013,2019,4,269.2717391304348,28.6814403,77.3028964,173.1775419959472,221.06137725354537,Ramganga Reservoir,0,0.0,0.0,0.0,5.160075135303424,5.4029538177754235
DL013,2020,1,210.01098901098902,28.6814403,77.3028964,173.1775419959472,221.06137725354537,Ramganga Reservoir,0,0.0,0.0,0.0,5.160075135303424,5.4029538177754235
DL013,2020,2,96.73626373626374,28.6814403,77.3028964,173.1775419959472,221.06137725354537,Ramganga Reservoir,0,0.0,0.0,0.0,5.160075135303424,5.4029538177754235
DL013,2020,3,85.0,28.6814403,77.3028964,173.1775419959472,221.06137725354537,Ramganga Reservoir,0,0.0,0.0,0.0,5.160075135303424,5.4029538177754235
DL014,2018,1,256.5263157894737,28.6281909,77.2410437,181.5356964035782,228.69207571181627,Ramganga Reservoir,0,0.0,0.0,0.0,5.206945750627935,5.436739610675137
DL014,2018,2,242.14285714285714,28.6281909,77.2410437,181.5356964035782,228.69207571181627,Ramganga Reservoir,0,0.0,0.0,0.0,5.206945750627935,5.436739610675137
DL014,2018,3,105.59154929577464,28.6281909,77.2410437,181.5356964035782,228.69207571181627,Ramganga Reservoir,0,0.0,0.0,0.0,5.206945750627935,5.436739610675137
DL014,2018,4,338.5652173913044,28.6281909,77.2410437,181.5356964035782,228.69207571181627,Ramganga Reservoir,0,0.0,0.0,0.0,5.206945750627935,5.436739610675137
DL014,2019,1,267.1685393258427,28.6281909,77.2410437,181.5356964035782,228.69207571181627,Ramganga Reservoir,0,0.0,0.0,0.0,5.206945750627935,5.436739610675137
DL014,2019,2,194.35955056179776,28.6281909,77.2410437,181.5356964035782,228.69207571181627,Ramganga Reservoir,0,0.0,0.0,0.0,5.206945750627935,5.436739610675137
DL014,2019,3,91.28888888888889,28.6281909,77.2410437,181.5356964035782,228.69207571181627,Ramganga Reservoir,0,0.0,0.0,0.0,5.206945750627935,5.436739610675137
DL014,2019,4,309.14130434782606,28.6281909,77.2410437,181.5356964035782,228.69207571181627,Ramganga Reservoir,0,0.0,0.0,0.0,5.206945750627935,5.436739610675137
DL014,2020,1,247.4,28.6281909,77.2410437,181.5356964035782,228.69207571181627,Ramganga Reservoir,0,0.0,0.0,0.0,5.206945750627935,5.436739610675137
DL014,2020,2,160.5595238095238,28.6281909,77.2410437,181.5356964035782,228.69207571181627,Ramganga Reservoir,0,0.0,0.0,0.0,5.206945750627935,5.436739610675137
DL014,2020,3,122.0,28.6281909,77.2410437,181.5356964035782,228.69207571181627,Ramganga Reservoir,0,0.0,0.0,0.0,5.206945750627935,5.436739610675137
DL015,2018,1,359.64912280701753,28.7259717,77.162658,181.8140498059195,229.37263310272692,Ramganga Reservoir,0,0.0,0.0,0.0,5.208469514961083,5.4396981418307595
DL015,2018,2,272.8901098901099,28.7259717,77.162658,181.8140498059195,229.37263310272692,Ramganga Reservoir,0,0.0,0.0,0.0,5.208469514961083,5.4396981418307595
DL015,2018,3,131.92222222222222,28.7259717,77.162658,181.8140498059195,229.37263310272692,Ramganga Reservoir,0,0.0,0.0,0.0,5.208469514961083,5.4396981418307595
DL015,2018,4,423.7717391304348,28.7259717,77.162658,181.8140498059195,229.37263310272692,Ramganga Reservoir,0,0.0,0.0,0.0,5.208469514961083,5.4396981418307595
DL015,2019,1,323.73333333333335,28.7259717,77.162658,181.8140498059195,229.37263310272692,Ramganga Reservoir,0,0.0,0.0,0.0,5.208469514961083,5.4396981418307595
DL015,2019,2,239.48888888888888,28.7259717,77.162658,181.8140498059195,229.37263310272692,Ramganga Reservoir,0,0.0,0.0,0.0,5.208469514961083,5.4396981418307595
DL015,2019,3,119.19565217391305,28.7259717,77.162658,181.8140498059195,229.37263310272692,Ramganga Reservoir,0,0.0,0.0,0.0,5.208469514961083,5.4396981418307595
DL015,2019,4,365.0326086956522,28.7259717,77.162658,181.8140498059195,229.37263310272692,Ramganga Reservoir,0,0.0,0.0,0.0,5.208469514961083,5.4396981418307595
DL015,2020,1,275.69662921348316,28.7259717,77.162658,181.8140498059195,229.37263310272692,Ramganga Reservoir,0,0.0,0.0,0.0,5.208469514961083,5.4396981418307595
DL015,2020,2,132.48888888888888,28.7259717,77.162658,181.8140498059195,229.37263310272692,Ramganga Reservoir,0,0.0,0.0,0.0,5.208469514961083,5.4396981418307595
DL015,2020,3,102.0,28.7259717,77.162658,181.8140498059195,229.37263310272692,Ramganga Reservoir,0,0.0,0.0,0.0,5.208469514961083,5.4396981418307595
DL016,2018,1,276.10526315789474,28.5833771,77.2335404,185.09220584503484,231.82260816068742,Ramganga Reservoir,0,0.0,0.0,0.0,5.226242281229155,5.450276825234314
DL016,2018,2,221.65555555555557,28.5833771,77.2335404,185.09220584503484,231.82260816068742,Ramganga Reservoir,0,0.0,0.0,0.0,5.226242281229155,5.450276825234314
DL016,2018,3,103.68478260869566,28.5833771,77.2335404,185.09220584503484,231.82260816068742,Ramganga Reservoir,0,0.0,0.0,0.0,5.226242281229155,5.450276825234314
DL016,2018,4,334.38461538461536,28.5833771,77.2335404,185.09220584503484,231.82260816068742,Ramganga Reservoir,0,0.0,0.0,0.0,5.226242281229155,5.450276825234314
DL016,2019,1,272.55056179775283,28.5833771,77.2335404,185.09220584503484,231.82260816068742,Ramganga Reservoir,0,0.0,0.0,0.0,5.226242281229155,5.450276825234314
DL016,2019,2,206.8,28.5833771,77.2335404,185.09220584503484,231.82260816068742,Ramganga Reservoir,0,0.0,0.0,0.0,5.226242281229155,5.450276825234314
DL016,2019,3,113.16304347826087,28.5833771,77.2335404,185.09220584503484,231.82260816068742,Ramganga Reservoir,0,0.0,0.0,0.0,5.226242281229155,5.450276825234314
DL016,2019,4,330.42857142857144,28.5833771,77.2335404,185.09220584503484,231.82260816068742,Ramganga Reservoir,0,0.0,0.0,0.0,5.226242281229155,5.450276825234314
DL016,2020,1,228.7032967032967,28.5833771,77.2335404,185.09220584503484,231.82260816068742,Ramganga Reservoir,0,0.0,0.0,0.0,5.226242281229155,5.450276825234314
DL016,2020,2,128.06593406593407,28.5833771,77.2335404,185.09220584503484,231.82260816068742,Ramganga Reservoir,0,0.0,0.0,0.0,5.226242281229155,5.450276825234314
DL016,2020,3,94.0,28.5833771,77.2335404,185.09220584503484,231.82260816068742,Ramganga Reservoir,0,0.0,0.0,0.0,5.226242281229155,5.450276825234314
DL017,2018,1,233.45977011494253,28.5929459,77.2417643,183.81023520517334,230.65616880661764,Ramganga Reservoir,0,0.0,0.0,0.0,5.219329542983254,5.445254241366141
DL017,2018,2,199.9404761904762,28.5929459,77.2417643,183.81023520517334,230.65616880661764,Ramganga Reservoir,0,0.0,0.0,0.0,5.219329542983254,5.445254241366141
DL017,2018,3,103.5,28.5929459,77.2417643,183.81023520517334,230.65616880661764,Ramganga Reservoir,0,0.0,0.0,0.0,5.219329542983254,5.445254241366141
DL017,2018,4,292.6923076923077,28.5929459,77.2417643,183.81023520517334,230.65616880661764,Ramganga Reservoir,0,0.0,0.0,0.0,5.219329542983254,5.445254241366141
DL017,2019,1,202.6235294117647,28.5929459,77.2417643,183.81023520517334,230.65616880661764,Ramganga Reservoir,0,0.0,0.0,0.0,5.219329542983254,5.445254241366141
DL017,2019,2,163.76404494382024,28.5929459,77.2417643,183.81023520517334,230.65616880661764,Ramganga Reservoir,0,0.0,0.0,0.0,5.219329542983254,5.445254241366141
DL017,2019,3,103.98823529411764,28.5929459,77.2417643,183.81023520517334,230.65616880661764,Ramganga Reservoir,0,0.0,0.0,0.0,5.219329542983254,5.445254241366141
DL017,2019,4,271.84090909090907,28.5929459,77.2417643,183.81023520517334,230.65616880661764,Ramganga Reservoir,0,0.0,0.0,0.0,5.219329542983254,5.445254241366141
DL017,2020,1,177.8901098901099,28.5929459,77.2417643,183.81023520517334,230.65616880661764,Ramganga Reservoir,0,0.0,0.0,0.0,5.219329542983254,5.445254241366141
DL017,2020,2,143.25974025974025,28.5929459,77.2417643,183.81023520517334,230.65616880661764,Ramganga Reservoir,0,0.0,0.0,0.0,5.219329542983254,5.445254241366141
DL017,2020,3,100.0,28.5929459,77.2417643,183.81023520517334,230.65616880661764,Ramganga Reservoir,0,0.0,0.0,0.0,5.219329542983254,5.445254241366141
DL018,2018,1,255.71929824561403,28.6126342,77.2373304,182.8494934613686,229.85518134772042,Ramganga Reservoir,0,0.0,0.0,0.0,5.2141174525700755,5.441790593352281
DL018,2018,2,237.36263736263737,28.6126342,77.2373304,182.8494934613686,229.85518134772042,Ramganga Reservoir,0,0.0,0.0,0.0,5.2141174525700755,5.441790593352281
DL018,2018,3,107.97826086956522,28.6126342,77.2373304,182.8494934613686,229.85518134772042,Ramganga Reservoir,0,0.0,0.0,0.0,5.2141174525700755,5.441790593352281
DL018,2018,4,327.9021739130435,28.6126342,77.2373304,182.8494934613686,229.85518134772042,Ramganga Reservoir,0,0.0,0.0,0.0,5.2141174525700755,5.441790593352281
DL018,2019,1,240.23333333333332,28.6126342,77.2373304,182.8494934613686,229.85518134772042,Ramganga Reservoir,0,0.0,0.0,0.0,5.2141174525700755,5.441790593352281
DL018,2019,2,191.74444444444444,28.6126342,77.2373304,182.8494934613686,229.85518134772042,Ramganga Reservoir,0,0.0,0.0,0.0,5.2141174525700755,5.441790593352281
DL018,2019,3,101.93478260869566,28.6126342,77.2373304,182.8494934613686,229.85518134772042,Ramganga Reservoir,0,0.0,0.0,0.0,5.2141174525700755,5.441790593352281
DL018,2019,4,295.60869565217394,28.6126342,77.2373304,182.8494934613686,229.85518134772042,Ramganga Reservoir,0,0.0,0.0,0.0,5.2141174525700755,5.441790593352281
DL018,2020,1,220.58241758241758,28.6126342,77.2373304,182.8494934613686,229.85518134772042,Ramganga Reservoir,0,0.0,0.0,0.0,5.2141174525700755,5.441790593352281
DL018,2020,2,126.93333333333334,28.6126342,77.2373304,182.8494934613686,229.85518134772042,Ramganga Reservoir,0,0.0,0.0,0.0,5.2141174525700755,5.441790593352281
DL018,2020,3,92.0,28.6126342,77.2373304,182.8494934613686,229.85518134772042,Ramganga Reservoir,0,0.0,0.0,0.0,5.2141174525700755,5.441790593352281
DL019,2018,1,284.3636363636364,28.638568,77.2035761,183.8413203196492,230.93409104099246,Ramganga Reservoir,0,0.0,0.0,0.0,5.219497729017288,5.4464532409644555
DL019,2018,2,200.65555555555557,28.638568,77.2035761,183.8413203196492,230.93409104099246,Ramganga Reservoir,0,0.0,0.0,0.0,5.219497729017288,5.4464532409644555
DL019,2018,3,109.52747252747253,28.638568,77.2035761,183.8413203196492,230.93409104099246,Ramganga Reservoir,0,0.0,0.0,0.0,5.219497729017288,5.4464532409644555
DL019,2018,4,319.39130434782606,28.638568,77.2035761,183.8413203196492,230.93409104099246,Ramganga Reservoir,0,0.0,0.0,0.0,5.219497729017288,5.4464532409644555
DL019,2019,1,252.25555555555556,28.638568,77.2035761,183.8413203196492,230.93409104099246,Ramganga Reservoir,0,0.0,0.0,0.0,5.219497729017288,5.4464532409644555
DL019,2019,2,204.38888888888889,28.638568,77.2035761,183.8413203196492,230.93409104099246,Ramganga Reservoir,0,0.0,0.0,0.0,5.219497729017288,5.4464532409644555
DL019,2019,3,112.32608695652173,28.638568,77.2035761,183.8413203196492,230.93409104099246,Ramganga Reservoir,0,0.0,0.0,0.0,5.219497729017288,5.4464532409644555
DL019,2019,4,298.9782608695652,28.638568,77.2035761,183.8413203196492,230.93409104099246,Ramganga Reservoir,0,0.0,0.0,0.0,5.219497729017288,5.4464532409644555
DL019,2020,1,211.18823529411765,28.638568,77.2035761,183.8413203196492,230.93409104099246,Ramganga Reservoir,0,0.0,0.0,0.0,5.219497729017288,5.4464532409644555
DL019,2020,2,94.6067415730337,28.638568,77.2035761,183.8413203196492,230.93409104099246,Ramganga Reservoir,0,0.0,0.0,0.0,5.219497729017288,5.4464532409644555
DL019,2020,3,72.0,28.638568,77.2035761,183.8413203196492,230.93409104099246,Ramganga Reservoir,0,0.0,0.0,0.0,5.219497729017288,5.4464532409644555
DL020,2018,3,141.86363636363637,28.6819261,77.0308105,195.3380729954248,241.9784546930671,Ramganga Reservoir,0,0.0,0.0,0.0,5.279838035585596,5.492972775595142
DL020,2018,4,454.4782608695652,28.6819261,77.0308105,195.3380729954248,241.9784546930671,Ramganga Reservoir,0,0.0,0.0,0.0,5.279838035585596,5.492972775595142
DL020,2019,1,330.74444444444447,28.6819261,77.0308105,195.3380729954248,241.9784546930671,Ramganga Reservoir,0,0.0,0.0,0.0,5.279838035585596,5.492972775595142
DL020,2019,2,287.60227272727275,28.6819261,77.0308105,195.3380729954248,241.9784546930671,Ramganga Reservoir,0,0.0,0.0,0.0,5.279838035585596,5.492972775595142
DL020,2019,3,135.37362637362637,28.6819261,77.0308105,195.3380729954248,241.9784546930671,Ramganga Reservoir,0,0.0,0.0,0.0,5.279838035585596,5.492972775595142
DL020,2019,4,359.5,28.6819261,77.0308105,195.3380729954248,241.9784546930671,Ramganga Reservoir,0,0.0,0.0,0.0,5.279838035585596,5.492972775595142
DL020,2020,1,279.8181818181818,28.6819261,77.0308105,195.3380729954248,241.9784546930671,Ramganga Reservoir,0,0.0,0.0,0.0,5.279838035585596,5.492972775595142
DL020,2020,2,153.25581395348837,28.6819261,77.0308105,195.3380729954248,241.9784546930671,Ramganga Reservoir,0,0.0,0.0,0.0,5.279838035585596,5.492972775595142
DL020,2020,3,105.0,28.6819261,77.0308105,195.3380729954248,241.9784546930671,Ramganga Reservoir,0,0.0,0.0,0.0,5.279838035585596,5.492972775595142
DL021,2018,1,304.75555555555553,28.6109477,77.0384563,198.90827248492116,245.12325084989297,Ramganga Reservoir,0,0.0,0.0,0.0,5.297858623766261,5.505832430178904
DL021,2018,2,220.5505617977528,28.6109477,77.0384563,198.90827248492116,245.12325084989297,Ramganga Reservoir,0,0.0,0.0,0.0,5.297858623766261,5.505832430178904
DL021,2018,3,127.42391304347827,28.6109477,77.0384563,198.90827248492116,245.12325084989297,Ramganga Reservoir,0,0.0,0.0,0.0,5.297858623766261,5.505832430178904
DL021,2018,4,304.3369565217391,28.6109477,77.0384563,198.90827248492116,245.12325084989297,Ramganga Reservoir,0,0.0,0.0,0.0,5.297858623766261,5.505832430178904
DL021,2019,1,261.8666666666667,28.6109477,77.0384563,198.90827248492116,245.12325084989297,Ramganga Reservoir,0,0.0,0.0,0.0,5.297858623766261,5.505832430178904
DL021,2019,2,234.15555555555557,28.6109477,77.0384563,198.90827248492116,245.12325084989297,Ramganga Reservoir,0,0.0,0.0,0.0,5.297858623766261,5.505832430178904
DL021,2019,3,111.81521739130434,28.6109477,77.0384563,198.90827248492116,245.12325084989297,Ramganga Reservoir,0,0.0,0.0,0.0,5.297858623766261,5.505832430178904
DL021,2019,4,304.1847826086956,28.6109477,77.0384563,198.90827248492116,245.12325084989297,Ramganga Reservoir,0,0.0,0.0,0.0,5.297858623766261,5.505832430178904
DL021,2020,1,241.45054945054946,28.6109477,77.0384563,198.90827248492116,245.12325084989297,Ramganga Reservoir,0,0.0,0.0,0.0,5.297858623766261,5.505832430178904
DL021,2020,2,127.87640449438203,28.6109477,77.0384563,198.90827248492116,245.12325084989297,Ramganga Reservoir,0,0.0,0.0,0.0,5.297858623766261,5.505832430178904
DL021,2020,3,95.0,28.6109477,77.0384563,198.90827248492116,245.12325084989297,Ramganga Reservoir,0,0.0,0.0,0.0,5.297858623766261,5.505832430178904
DL022,2018,1,249.91228070175438,28.6124504,76.9865067,203.0810158192331,249.0977799372217,Ramganga Reservoir,0,0.0,0.0,0.0,5.31851705137523,5.521851961143742
DL022,2018,2,233.26373626373626,28.6124504,76.9865067,203.0810158192331,249.0977799372217,Ramganga Reservoir,0,0.0,0.0,0.0,5.31851705137523,5.521851961143742
DL022,2018,3,107.59782608695652,28.6124504,76.9865067,203.0810158192331,249.0977799372217,Ramganga Reservoir,0,0.0,0.0,0.0,5.31851705137523,5.521851961143742
DL022,2018,4,296.07608695652175,28.6124504,76.9865067,203.0810158192331,249.0977799372217,Ramganga Reservoir,0,0.0,0.0,0.0,5.31851705137523,5.521851961143742
DL022,2019,1,248.2134831460674,28.6124504,76.9865067,203.0810158192331,249.0977799372217,Ramganga Reservoir,0,0.0,0.0,0.0,5.31851705137523,5.521851961143742
DL022,2019,2,190.79775280898878,28.6124504,76.9865067,203.0810158192331,249.0977799372217,Ramganga Reservoir,0,0.0,0.0,0.0,5.31851705137523,5.521851961143742
DL022,2019,3,90.85057471264368,28.6124504,76.9865067,203.0810158192331,249.0977799372217,Ramganga Reservoir,0,0.0,0.0,0.0,5.31851705137523,5.521851961143742
DL022,2019,4,282.03333333333336,28.6124504,76.9865067,203.0810158192331,249.0977799372217,Ramganga Reservoir,0,0.0,0.0,0.0,5.31851705137523,5.521851961143742
DL022,2020,1,216.51685393258427,28.6124504,76.9865067,203.0810158192331,249.0977799372217,Ramganga Reservoir,0,0.0,0.0,0.0,5.31851705137523,5.521851961143742
DL022,2020,2,131.5125,28.6124504,76.9865067,203.0810158192331,249.0977799372217,Ramganga Reservoir,0,0.0,0.0,0.0,5.31851705137523,5.521851961143742
DL022,2020,3,120.0,28.6124504,76.9865067,203.0810158192331,249.0977799372217,Ramganga Reservoir,0,0.0,0.0,0.0,5.31851705137523,5.521851961143742
DL023,2018,1,300.0701754385965,28.8464766,77.0856631,181.76200573369073,228.56405684510173,Ramganga Reservoir,0,0.0,0.0,0.0,5.208184791321273,5.436182105348784
DL023,2018,2,258.34065934065933,28.8464766,77.0856631,181.76200573369073,228.56405684510173,Ramganga Reservoir,0,0.0,0.0,0.0,5.208184791321273,5.436182105348784
DL023,2018,3,103.3076923076923,28.8464766,77.0856631,181.76200573369073,228.56405684510173,Ramganga Reservoir,0,0.0,0.0,0.0,5.208184791321273,5.436182105348784
DL023,2018,4,371.05494505494505,28.8464766,77.0856631,181.76200573369073,228.56405684510173,Ramganga Reservoir,0,0.0,0.0,0.0,5.208184791321273,5.436182105348784
DL023,2019,1,260.93333333333334,28.8464766,77.0856631,181.76200573369073,228.56405684510173,Ramganga Reservoir,0,0.0,0.0,0.0,5.208184791321273,5.436182105348784
DL023,2019,2,239.3111111111111,28.8464766,77.0856631,181.76200573369073,228.56405684510173,Ramganga Reservoir,0,0.0,0.0,0.0,5.208184791321273,5.436182105348784
DL023,2019,3,123.93478260869566,28.8464766,77.0856631,181.76200573369073,228.56405684510173,Ramganga Reservoir,0,0.0,0.0,0.0,5.208184791321273,5.436182105348784
DL023,2019,4,322.967032967033,28.8464766,77.0856631,181.76200573369073,228.56405684510173,Ramganga Reservoir,0,0.0,0.0,0.0,5.208184791321273,5.436182105348784
DL023,2020,1,242.65934065934067,28.8464766,77.0856631,181.76200573369073,228.56405684510173,Ramganga Reservoir,0,0.0,0.0,0.0,5.208184791321273,5.436182105348784
DL023,2020,2,165.0,28.8464766,77.0856631,181.76200573369073,228.56405684510173,Ramganga Reservoir,0,0.0,0.0,0.0,5.208184791321273,5.436182105348784
DL023,2020,3,115.0,28.8464766,77.0856631,181.76200573369073,228.56405684510173,Ramganga Reservoir,0,0.0,0.0,0.0,5.208184791321273,5.436182105348784
DL024,2018,1,259.2631578947368,28.5685108,77.2513847,184.71520064575643,231.36851819089466,Ramganga Reservoir,0,0.0,0.0,0.0,5.224214320936253,5.448324551907093
DL024,2018,2,224.34065934065933,28.5685108,77.2513847,184.71520064575643,231.36851819089466,Ramganga Reservoir,0,0.0,0.0,0.0,5.224214320936253,5.448324551907093
DL024,2018,3,109.55434782608695,28.5685108,77.2513847,184.71520064575643,231.36851819089466,Ramganga Reservoir,0,0.0,0.0,0.0,5.224214320936253,5.448324551907093
DL024,2018,4,384.9347826086956,28.5685108,77.2513847,184.71520064575643,231.36851819089466,Ramganga Reservoir,0,0.0,0.0,0.0,5.224214320936253,5.448324551907093
DL024,2019,1,310.73333333333335,28.5685108,77.2513847,184.71520064575643,231.36851819089466,Ramganga Reservoir,0,0.0,0.0,0.0,5.224214320936253,5.448324551907093
DL024,2019,2,195.2888888888889,28.5685108,77.2513847,184.71520064575643,231.36851819089466,Ramganga Reservoir,0,0.0,0.0,0.0,5.224214320936253,5.448324551907093
DL024,2019,3,103.02173913043478,28.5685108,77.2513847,184.71520064575643,231.36851819089466,Ramganga Reservoir,0,0.0,0.0,0.0,5.224214320936253,5.448324551907093
DL024,2019,4,362.92391304347825,28.5685108,77.2513847,184.71520064575643,231.36851819089466,Ramganga Reservoir,0,0.0,0.0,0.0,5.224214320936253,5.448324551907093
DL024,2020,1,275.4065934065934,28.5685108,77.2513847,184.71520064575643,231.36851819089466,Ramganga Reservoir,0,0.0,0.0,0.0,5.224214320936253,5.448324551907093
DL024,2020,2,155.1868131868132,28.5685108,77.2513847,184.71520064575643,231.36851819089466,Ramganga Reservoir,0,0.0,0.0,0.0,5.224214320936253,5.448324551907093
DL024,2020,3,87.0,28.5685108,77.2513847,184.71520064575643,231.36851819089466,Ramganga Reservoir,0,0.0,0.0,0.0,5.224214320936253,5.448324551907093
DL025,2018,1,303.3,28.6885841,77.2095178,180.22197953458002,227.7382642233863,Ramganga Reservoir,0,0.0,0.0,0.0,5.199722686112359,5.432578398898058
DL025,2018,2,248.68055555555554,28.6885841,77.2095178,180.22197953458002,227.7382642233863,Ramganga Reservoir,0,0.0,0.0,0.0,5.199722686112359,5.432578398898058
DL025,2018,3,105.78021978021978,28.6885841,77.2095178,180.22197953458002,227.7382642233863,Ramganga Reservoir,0,0.0,0.0,0.0,5.199722686112359,5.432578398898058
DL025,2018,4,348.53846153846155,28.6885841,77.2095178,180.22197953458002,227.7382642233863,Ramganga Reservoir,0,0.0,0.0,0.0,5.199722686112359,5.432578398898058
DL025,2019,1,301.5731707317073,28.6885841,77.2095178,180.22197953458002,227.7382642233863,Ramganga Reservoir,0,0.0,0.0,0.0,5.199722686112359,5.432578398898058
DL025,2019,2,255.0,28.6885841,77.2095178,180.22197953458002,227.7382642233863,Ramganga Reservoir,0,0.0,0.0,0.0,5.199722686112359,5.432578398898058
DL025,2019,3,115.41304347826087,28.6885841,77.2095178,180.22197953458002,227.7382642233863,Ramganga Reservoir,0,0.0,0.0,0.0,5.199722686112359,5.432578398898058
DL025,2019,4,297.97701149425285,28.6885841,77.2095178,180.22197953458002,227.7382642233863,Ramganga Reservoir,0,0.0,0.0,0.0,5.199722686112359,5.432578398898058
DL025,2020,1,195.7,28.6885841,77.2095178,180.22197953458002,227.7382642233863,Ramganga Reservoir,0,0.0,0.0,0.0,5.199722686112359,5.432578398898058
DL025,2020,2,107.14285714285714,28.6885841,77.2095178,180.22197953458002,227.7382642233863,Ramganga Reservoir,0,0.0,0.0,0.0,5.199722686112359,5.432578398898058
DL025,2020,3,88.0,28.6885841,77.2095178,180.22197953458002,227.7382642233863,Ramganga Reservoir,0,0.0,0.0,0.0,5.199722686112359,5.432578398898058
DL026,2018,1,255.71929824561403,28.6138954,77.2090057,185.0007339617531,231.90927634354685,Ramganga Reservoir,0,0.0,0.0,0.0,5.225750619736346,5.450649005824665
